year,pov_dist,count,area_type,statefip
2018,151 to 200%,298735,state,arkansas
2018,151 to 200%,2835583,state,california
2018,151 to 200%,382182,state,colorado
2018,151 to 200%,212414,state,connecticut
2018,151 to 200%,73253,state,delaware
2018,151 to 200%,24565,state,district of columbia
2018,151 to 200%,1703557,state,florida
2018,151 to 200%,847360,state,georgia
2018,151 to 200%,90830,state,hawaii
2018,151 to 200%,184797,state,idaho
2018,151 to 200%,949316,state,illinois
2018,151 to 200%,579857,state,indiana
2018,151 to 200%,245484,state,iowa
2018,151 to 200%,247881,state,kansas
2018,151 to 200%,377122,state,kentucky
2018,151 to 200%,415040,state,louisiana
2018,151 to 200%,119998,state,maine
2018,151 to 200%,318990,state,maryland
2018,151 to 200%,379601,state,massachusetts
2018,151 to 200%,814237,state,michigan
2018,151 to 200%,365319,state,minnesota
2018,151 to 200%,270980,state,mississippi
2018,151 to 200%,520769,state,missouri
2018,151 to 200%,89114,state,montana
2018,151 to 200%,160911,state,nebraska
2018,151 to 200%,259826,state,nevada
2018,151 to 200%,77713,state,new hampshire
2018,151 to 200%,480722,state,new jersey
2018,151 to 200%,206911,state,new mexico
2018,151 to 200%,1334426,state,new york
2018,151 to 200%,893982,state,north carolina
2018,151 to 200%,54571,state,north dakota
2018,151 to 200%,947720,state,ohio
2018,151 to 200%,368297,state,oklahoma
2018,151 to 200%,316210,state,oregon
2018,151 to 200%,903535,state,pennsylvania
2018,151 to 200%,67698,state,rhode island
2018,151 to 200%,434086,state,south carolina
2018,151 to 200%,71839,state,south dakota
2018,151 to 200%,601003,state,tennessee
2018,151 to 200%,2309825,state,texas
2018,151 to 200%,264362,state,utah
2018,151 to 200%,48021,state,vermont
2018,151 to 200%,530478,state,virginia
2018,151 to 200%,496606,state,washington
2018,151 to 200%,170334,state,west virginia
2018,151 to 200%,442201,state,wisconsin
2018,151 to 200%,44742,state,wyoming
2018,50% or Less,258710,state,alabama
2018,50% or Less,29476,state,alaska
2018,50% or Less,284384,state,arizona
2018,50% or Less,152961,state,arkansas
2018,50% or Less,1322257,state,california
2018,50% or Less,154352,state,colorado
2018,50% or Less,101624,state,connecticut
2018,50% or Less,28637,state,delaware
2018,50% or Less,41470,state,district of columbia
2018,50% or Less,762493,state,florida
2018,50% or Less,465854,state,georgia
2018,50% or Less,40928,state,hawaii
2018,50% or Less,53826,state,idaho
2018,50% or Less,452384,state,illinois
2018,50% or Less,244804,state,indiana
2018,50% or Less,98088,state,iowa
2018,50% or Less,88599,state,kansas
2018,50% or Less,227400,state,kentucky
2018,50% or Less,236926,state,louisiana
2018,50% or Less,42151,state,maine
2018,50% or Less,160315,state,maryland
2018,50% or Less,192062,state,massachusetts
2018,50% or Less,433169,state,michigan
2018,50% or Less,135226,state,minnesota
2018,50% or Less,202158,state,mississippi
2018,50% or Less,242271,state,missouri
2018,50% or Less,32637,state,montana
2018,50% or Less,52241,state,nebraska
2018,50% or Less,108306,state,nevada
2018,50% or Less,35172,state,new hampshire
2018,50% or Less,251223,state,new jersey
2018,50% or Less,133969,state,new mexico
2018,50% or Less,821283,state,new york
2018,50% or Less,420186,state,north carolina
2018,50% or Less,26430,state,north dakota
2018,50% or Less,476003,state,ohio
2018,50% or Less,174850,state,oklahoma
2018,50% or Less,115571,state,oregon
2018,50% or Less,442164,state,pennsylvania
2018,50% or Less,33351,state,rhode island
2018,50% or Less,226073,state,south carolina
2018,50% or Less,37395,state,south dakota
2018,50% or Less,302638,state,tennessee
2018,50% or Less,1234272,state,texas
2018,50% or Less,72099,state,utah
2018,50% or Less,15336,state,vermont
2018,50% or Less,249817,state,virginia
2018,50% or Less,196480,state,washington
2018,50% or Less,91423,state,west virginia
2018,50% or Less,169822,state,wisconsin
2018,50% or Less,17691,state,wyoming
2018,51 to 100%,375450,state,alabama
2018,51 to 100%,44926,state,alaska
2018,51 to 100%,449481,state,arizona
2018,51 to 100%,260726,state,arkansas
2018,51 to 100%,2210144,state,california
2018,51 to 100%,230451,state,colorado
2018,51 to 100%,170908,state,connecticut
2018,51 to 100%,51754,state,delaware
2018,51 to 100%,31948,state,district of columbia
2018,51 to 100%,1244528,state,florida
2018,51 to 100%,676419,state,georgia
2018,51 to 100%,61385,state,hawaii
2018,51 to 100%,102005,state,idaho
2018,51 to 100%,717036,state,illinois
2018,51 to 100%,420668,state,indiana
2018,51 to 100%,154506,state,iowa
2018,51 to 100%,175218,state,kansas
2018,51 to 100%,355589,state,kentucky
2018,51 to 100%,425748,state,louisiana
2018,51 to 100%,66034,state,maine
2018,51 to 100%,209315,state,maryland
2018,51 to 100%,295593,state,massachusetts
2018,51 to 100%,612345,state,michigan
2018,51 to 100%,254842,state,minnesota
2018,51 to 100%,262593,state,mississippi
2018,51 to 100%,377410,state,missouri
2018,51 to 100%,54224,state,montana
2018,51 to 100%,111815,state,nebraska
2018,51 to 100%,176735,state,nevada
2018,51 to 100%,35149,state,new hampshire
2018,51 to 100%,377895,state,new jersey
2018,51 to 100%,191745,state,new mexico
2018,51 to 100%,1239730,state,new york
2018,51 to 100%,713502,state,north carolina
2018,51 to 100%,27167,state,north dakota
2018,51 to 100%,761812,state,ohio
2018,51 to 100%,291769,state,oklahoma
2018,51 to 100%,220539,state,oregon
2018,51 to 100%,718610,state,pennsylvania
2018,51 to 100%,62737,state,rhode island
2018,51 to 100%,337477,state,south carolina
2018,51 to 100%,44846,state,south dakota
2018,51 to 100%,522734,state,tennessee
2018,51 to 100%,2053446,state,texas
2018,51 to 100%,125191,state,utah
2018,51 to 100%,27810,state,vermont
2018,51 to 100%,395463,state,virginia
2018,51 to 100%,324621,state,washington
2018,51 to 100%,160335,state,west virginia
2018,51 to 100%,293667,state,wisconsin
2018,51 to 100%,27359,state,wyoming
2018,Over 200%,2896694,state,alabama
2018,Over 200%,483055,state,alaska
2018,Over 200%,4641112,state,arizona
2018,Over 200%,1786046,state,arkansas
2018,Over 200%,26715930,state,california
2018,Over 200%,4245946,state,colorado
2018,Over 200%,2655554,state,connecticut
2018,Over 200%,675754,state,delaware
2018,Over 200%,447711,state,district of columbia
2018,Over 200%,13104176,state,florida
2018,Over 200%,6674483,state,georgia
2018,Over 200%,990563,state,hawaii
2018,Over 200%,1138602,state,idaho
2018,Over 200%,8918491,state,illinois
2018,Over 200%,4554695,state,indiana
2018,Over 200%,2278835,state,iowa
2018,Over 200%,2025640,state,kansas
2018,Over 200%,2785173,state,kentucky
2018,Over 200%,2621564,state,louisiana
2018,Over 200%,956790,state,maine
2018,Over 200%,4586721,state,maryland
2018,Over 200%,5157650,state,massachusetts
2018,Over 200%,6843057,state,michigan
2018,Over 200%,4226610,state,minnesota
2018,Over 200%,1637662,state,mississippi
2018,Over 200%,4145700,state,missouri
2018,Over 200%,721679,state,montana
2018,Over 200%,1397371,state,nebraska
2018,Over 200%,2029997,state,nevada
2018,Over 200%,1046050,state,new hampshire
2018,Over 200%,6743784,state,new jersey
2018,Over 200%,1138249,state,new mexico
2018,Over 200%,13548391,state,new york
2018,Over 200%,6681104,state,north carolina
2018,Over 200%,582298,state,north dakota
2018,Over 200%,7975271,state,ohio
2018,Over 200%,2476049,state,oklahoma
2018,Over 200%,3049820,state,oregon
2018,Over 200%,9056546,state,pennsylvania
2018,Over 200%,725430,state,rhode island
2018,Over 200%,3120413,state,south carolina
2018,Over 200%,603415,state,south dakota
2018,Over 200%,4261333,state,tennessee
2018,Over 200%,17832439,state,texas
2018,Over 200%,2325344,state,utah
2018,Over 200%,454054,state,vermont
2018,Over 200%,6189320,state,virginia
2018,Over 200%,5772156,state,washington
2018,Over 200%,1079722,state,west virginia
2018,Over 200%,4320691,state,wisconsin
2018,Over 200%,413553,state,wyoming
2019,101 to 150%,447241,state,alabama
2019,101 to 150%,47133,state,alaska
2019,101 to 150%,570231,state,arizona
2019,101 to 150%,313035,state,arkansas
2019,101 to 150%,2580121,state,california
2019,101 to 150%,296525,state,colorado
2019,101 to 150%,197258,state,connecticut
2019,101 to 150%,56087,state,delaware
2019,101 to 150%,28756,state,district of columbia
2019,101 to 150%,1563673,state,florida
2019,101 to 150%,818539,state,georgia
2019,101 to 150%,75242,state,hawaii
2019,101 to 150%,144172,state,idaho
2019,101 to 150%,801511,state,illinois
2019,101 to 150%,500932,state,indiana
2019,101 to 150%,198750,state,iowa
2019,101 to 150%,217449,state,kansas
2019,101 to 150%,397363,state,kentucky
2019,101 to 150%,388205,state,louisiana
2019,101 to 150%,95576,state,maine
2019,101 to 150%,299003,state,maryland
2019,101 to 150%,324043,state,massachusetts
2019,101 to 150%,695123,state,michigan
2019,101 to 150%,317019,state,minnesota
2019,101 to 150%,290693,state,mississippi
2019,101 to 150%,482843,state,missouri
2019,101 to 150%,77664,state,montana
2019,101 to 150%,138512,state,nebraska
2019,101 to 150%,202762,state,nevada
2019,101 to 150%,62714,state,new hampshire
2019,101 to 150%,477885,state,new jersey
2019,101 to 150%,177470,state,new mexico
2019,101 to 150%,1201276,state,new york
2019,101 to 150%,841935,state,north carolina
2019,101 to 150%,51001,state,north dakota
2019,101 to 150%,881759,state,ohio
2019,101 to 150%,332093,state,oklahoma
2019,101 to 150%,261269,state,oregon
2019,101 to 150%,821048,state,pennsylvania
2019,101 to 150%,47435,state,rhode island
2019,101 to 150%,388871,state,south carolina
2019,101 to 150%,60627,state,south dakota
2019,101 to 150%,544883,state,tennessee
2019,101 to 150%,2337243,state,texas
2019,101 to 150%,187462,state,utah
2019,101 to 150%,37391,state,vermont
2019,101 to 150%,477332,state,virginia
2019,101 to 150%,411984,state,washington
2019,101 to 150%,171922,state,west virginia
2019,101 to 150%,376709,state,wisconsin
2019,101 to 150%,34190,state,wyoming
2019,151 to 200%,413693,state,alabama
2019,151 to 200%,83288,state,alaska
2019,151 to 200%,606930,state,arizona
2019,151 to 200%,320824,state,arkansas
2019,151 to 200%,2720172,state,california
2019,151 to 200%,384663,state,colorado
2019,151 to 200%,186062,state,connecticut
2019,151 to 200%,51585,state,delaware
2019,151 to 200%,26067,state,district of columbia
2019,151 to 200%,1717784,state,florida
2019,151 to 200%,820259,state,georgia
2019,151 to 200%,87143,state,hawaii
2019,151 to 200%,190973,state,idaho
2019,151 to 200%,881802,state,illinois
2019,151 to 200%,558562,state,indiana
2019,151 to 200%,272341,state,iowa
2019,151 to 200%,234250,state,kansas
2019,151 to 200%,383589,state,kentucky
2019,151 to 200%,363255,state,louisiana
2019,151 to 200%,117420,state,maine
2019,151 to 200%,339344,state,maryland
2019,151 to 200%,333519,state,massachusetts
2019,151 to 200%,797293,state,michigan
2019,151 to 200%,325850,state,minnesota
2019,151 to 200%,261387,state,mississippi
2019,151 to 200%,539417,state,missouri
2019,151 to 200%,93332,state,montana
2019,151 to 200%,161916,state,nebraska
2019,151 to 200%,253861,state,nevada
2019,151 to 200%,75288,state,new hampshire
2019,151 to 200%,475007,state,new jersey
2019,151 to 200%,182741,state,new mexico
2019,151 to 200%,1246537,state,new york
2019,151 to 200%,858322,state,north carolina
2019,151 to 200%,54631,state,north dakota
2019,151 to 200%,931505,state,ohio
2019,151 to 200%,381481,state,oklahoma
2019,151 to 200%,315199,state,oregon
2019,151 to 200%,954809,state,pennsylvania
2019,151 to 200%,63041,state,rhode island
2019,151 to 200%,447675,state,south carolina
2019,151 to 200%,78082,state,south dakota
2019,151 to 200%,578977,state,tennessee
2019,151 to 200%,2364610,state,texas
2019,151 to 200%,238390,state,utah
2019,151 to 200%,41320,state,vermont
2019,151 to 200%,518655,state,virginia
2019,151 to 200%,498418,state,washington
2019,151 to 200%,179401,state,west virginia
2019,151 to 200%,396294,state,wisconsin
2019,151 to 200%,49383,state,wyoming
2019,50% or Less,241861,state,alabama
2019,50% or Less,24528,state,alaska
2019,50% or Less,282197,state,arizona
2019,50% or Less,126182,state,arkansas
2019,50% or Less,1147537,state,california
2019,50% or Less,142144,state,colorado
2019,50% or Less,116219,state,connecticut
2019,50% or Less,25660,state,delaware
2019,50% or Less,32215,state,district of columbia
2019,50% or Less,716440,state,florida
2019,50% or Less,405850,state,georgia
2019,50% or Less,41520,state,hawaii
2019,50% or Less,47287,state,idaho
2019,50% or Less,414669,state,illinois
2019,50% or Less,243585,state,indiana
2019,50% or Less,100234,state,iowa
2019,50% or Less,84132,state,kansas
2019,50% or Less,217194,state,kentucky
2019,50% or Less,278044,state,louisiana
2019,50% or Less,35111,state,maine
2019,50% or Less,166458,state,maryland
2019,50% or Less,185780,state,massachusetts
2019,50% or Less,381884,state,michigan
2019,50% or Less,125060,state,minnesota
2019,50% or Less,169637,state,mississippi
2019,50% or Less,224471,state,missouri
2019,50% or Less,34137,state,montana
2019,50% or Less,55935,state,nebraska
2019,50% or Less,103797,state,nevada
2019,50% or Less,22955,state,new hampshire
2019,50% or Less,240937,state,new jersey
2019,50% or Less,113351,state,new mexico
2019,50% or Less,791529,state,new york
2019,50% or Less,410621,state,north carolina
2019,50% or Less,17794,state,north dakota
2019,50% or Less,449299,state,ohio
2019,50% or Less,172412,state,oklahoma
2019,50% or Less,110836,state,oregon
2019,50% or Less,477316,state,pennsylvania
2019,50% or Less,30471,state,rhode island
2019,50% or Less,212865,state,south carolina
2019,50% or Less,20916,state,south dakota
2019,50% or Less,257763,state,tennessee
2019,50% or Less,1154037,state,texas
2019,50% or Less,79987,state,utah
2019,50% or Less,19120,state,vermont
2019,50% or Less,243568,state,virginia
2019,50% or Less,179272,state,washington
2019,50% or Less,88968,state,west virginia
2019,50% or Less,128651,state,wisconsin
2019,50% or Less,15153,state,wyoming
2019,51 to 100%,337273,state,alabama
2019,51 to 100%,47416,state,alaska
2019,51 to 100%,418370,state,arizona
2019,51 to 100%,265481,state,arkansas
2019,51 to 100%,2026411,state,california
2019,51 to 100%,215202,state,colorado
2019,51 to 100%,145364,state,connecticut
2019,51 to 100%,45726,state,delaware
2019,51 to 100%,24508,state,district of columbia
2019,51 to 100%,1129599,state,florida
2019,51 to 100%,656789,state,georgia
2019,51 to 100%,62034,state,hawaii
2019,51 to 100%,87811,state,idaho
2019,51 to 100%,660280,state,illinois
2019,51 to 100%,343468,state,indiana
2019,51 to 100%,167715,state,iowa
2019,51 to 100%,155536,state,kansas
2019,51 to 100%,333990,state,kentucky
2019,51 to 100%,390831,state,louisiana
2019,51 to 100%,62892,state,maine
2019,51 to 100%,208928,state,maryland
2019,51 to 100%,257291,state,massachusetts
2019,51 to 100%,575938,state,michigan
2019,51 to 100%,215232,state,minnesota
2019,51 to 100%,284503,state,mississippi
2019,51 to 100%,373176,state,missouri
2019,51 to 100%,69728,state,montana
2019,51 to 100%,88917,state,nebraska
2019,51 to 100%,181872,state,nevada
2019,51 to 100%,41890,state,new hampshire
2019,51 to 100%,357324,state,new jersey
2019,51 to 100%,161548,state,new mexico
2019,51 to 100%,1152249,state,new york
2019,51 to 100%,663154,state,north carolina
2019,51 to 100%,37336,state,north dakota
2019,51 to 100%,708210,state,ohio
2019,51 to 100%,301620,state,oklahoma
2019,51 to 100%,193149,state,oregon
2019,51 to 100%,687034,state,pennsylvania
2019,51 to 100%,47861,state,rhode island
2019,51 to 100%,325518,state,south carolina
2019,51 to 100%,48912,state,south dakota
2019,51 to 100%,474285,state,tennessee
2019,51 to 100%,1847935,state,texas
2019,51 to 100%,137805,state,utah
2019,51 to 100%,22225,state,vermont
2019,51 to 100%,338919,state,virginia
2019,51 to 100%,298318,state,washington
2019,51 to 100%,130036,state,west virginia
2019,51 to 100%,264165,state,wisconsin
2019,51 to 100%,25413,state,wyoming
2019,Over 200%,3016068,state,alabama
2019,Over 200%,446357,state,alaska
2019,Over 200%,4871683,state,arizona
2019,Over 200%,1778859,state,arkansas
2019,Over 200%,27589107,state,california
2019,Over 200%,4435802,state,colorado
2019,Over 200%,2627943,state,connecticut
2019,Over 200%,707864,state,delaware
2019,Over 200%,464015,state,district of columbia
2019,Over 200%,13562624,state,florida
2019,Over 200%,6874178,state,georgia
2019,Over 200%,989746,state,hawaii
2019,Over 200%,1242646,state,idaho
2019,Over 200%,9002500,state,illinois
2019,Over 200%,4586235,state,indiana
2019,Over 200%,2323227,state,iowa
2019,Over 200%,2074115,state,kansas
2019,Over 200%,2870971,state,kentucky
2019,Over 200%,2706193,state,louisiana
2019,Over 200%,971840,state,maine
2019,Over 200%,4580599,state,maryland
2019,Over 200%,5308095,state,massachusetts
2019,Over 200%,6953956,state,michigan
2019,Over 200%,4398255,state,minnesota
2019,Over 200%,1647358,state,mississippi
2019,Over 200%,4194922,state,missouri
2019,Over 200%,728515,state,montana
2019,Over 200%,1444399,state,nebraska
2019,Over 200%,2111360,state,nevada
2019,Over 200%,1072807,state,new hampshire
2019,Over 200%,6889882,state,new jersey
2019,Over 200%,1256792,state,new mexico
2019,Over 200%,13981118,state,new york
2019,Over 200%,6868116,state,north carolina
2019,Over 200%,578922,state,north dakota
2019,Over 200%,8167520,state,ohio
2019,Over 200%,2479086,state,oklahoma
2019,Over 200%,3082175,state,oregon
2019,Over 200%,9129333,state,pennsylvania
2019,Over 200%,745165,state,rhode island
2019,Over 200%,3303399,state,south carolina
2019,Over 200%,632173,state,south dakota
2019,Over 200%,4525723,state,tennessee
2019,Over 200%,18672422,state,texas
2019,Over 200%,2418318,state,utah
2019,Over 200%,455552,state,vermont
2019,Over 200%,6235271,state,virginia
2019,Over 200%,5917952,state,washington
2019,Over 200%,1114723,state,west virginia
2019,Over 200%,4365608,state,wisconsin
2019,Over 200%,423328,state,wyoming
2020,101 to 150%,394640,state,alabama
2020,101 to 150%,56216,state,alaska
2020,101 to 150%,561439,state,arizona
2020,101 to 150%,298277,state,arkansas
2020,101 to 150%,2459318,state,california
2020,101 to 150%,278212,state,colorado
2020,101 to 150%,180146,state,connecticut
2020,101 to 150%,60790,state,delaware
2020,101 to 150%,21092,state,district of columbia
2020,101 to 150%,1481387,state,florida
2020,101 to 150%,804100,state,georgia
2020,101 to 150%,80341,state,hawaii
2020,101 to 150%,141636,state,idaho
2020,101 to 150%,751532,state,illinois
2020,101 to 150%,490057,state,indiana
2020,101 to 150%,213174,state,iowa
2020,101 to 150%,201021,state,kansas
2020,101 to 150%,385074,state,kentucky
2020,101 to 150%,368985,state,louisiana
2020,101 to 150%,109036,state,maine
2020,101 to 150%,285812,state,maryland
2020,101 to 150%,336060,state,massachusetts
2020,101 to 150%,685258,state,michigan
2020,101 to 150%,313692,state,minnesota
2020,101 to 150%,261140,state,mississippi
2020,101 to 150%,444315,state,missouri
2020,101 to 150%,83313,state,montana
2020,101 to 150%,130526,state,nebraska
2020,101 to 150%,246794,state,nevada
2020,101 to 150%,52158,state,new hampshire
2020,101 to 150%,421599,state,new jersey
2020,101 to 150%,174870,state,new mexico
2020,101 to 150%,1254894,state,new york
2020,101 to 150%,791866,state,north carolina
2020,101 to 150%,48355,state,north dakota
2020,101 to 150%,822923,state,ohio
2020,101 to 150%,368627,state,oklahoma
2020,101 to 150%,266647,state,oregon
2020,101 to 150%,822164,state,pennsylvania
2020,101 to 150%,57130,state,rhode island
2020,101 to 150%,391692,state,south carolina
2020,101 to 150%,62048,state,south dakota
2020,101 to 150%,524447,state,tennessee
2020,101 to 150%,2137778,state,texas
2020,101 to 150%,207313,state,utah
2020,101 to 150%,39614,state,vermont
2020,101 to 150%,428580,state,virginia
2020,101 to 150%,384676,state,washington
2020,101 to 150%,149043,state,west virginia
2020,101 to 150%,337474,state,wisconsin
2020,101 to 150%,31594,state,wyoming
2020,151 to 200%,407309,state,alabama
2020,151 to 200%,58376,state,alaska
2020,151 to 200%,588647,state,arizona
2020,151 to 200%,337897,state,arkansas
2020,151 to 200%,2602719,state,california
2020,151 to 200%,353653,state,colorado
2020,151 to 200%,193468,state,connecticut
2020,151 to 200%,69422,state,delaware
2020,151 to 200%,22301,state,district of columbia
2020,151 to 200%,1605545,state,florida
2020,151 to 200%,841574,state,georgia
2020,151 to 200%,84277,state,hawaii
2020,151 to 200%,190838,state,idaho
2020,151 to 200%,824287,state,illinois
2020,151 to 200%,561378,state,indiana
2020,151 to 200%,277311,state,iowa
2020,151 to 200%,252230,state,kansas
2020,151 to 200%,382635,state,kentucky
2020,151 to 200%,392373,state,louisiana
2020,151 to 200%,112094,state,maine
2020,151 to 200%,293476,state,maryland
2020,151 to 200%,320760,state,massachusetts
2020,151 to 200%,758634,state,michigan
2020,151 to 200%,355271,state,minnesota
2020,151 to 200%,282938,state,mississippi
2020,151 to 200%,505749,state,missouri
2020,151 to 200%,97992,state,montana
2020,151 to 200%,162150,state,nebraska
2020,151 to 200%,243705,state,nevada
2020,151 to 200%,63986,state,new hampshire
2020,151 to 200%,549372,state,new jersey
2020,151 to 200%,174582,state,new mexico
2020,151 to 200%,1251328,state,new york
2020,151 to 200%,833099,state,north carolina
2020,151 to 200%,66466,state,north dakota
2020,151 to 200%,915495,state,ohio
2020,151 to 200%,387948,state,oklahoma
2020,151 to 200%,331544,state,oregon
2020,151 to 200%,1012797,state,pennsylvania
2020,151 to 200%,56347,state,rhode island
2020,151 to 200%,393032,state,south carolina
2020,151 to 200%,61352,state,south dakota
2020,151 to 200%,583579,state,tennessee
2020,151 to 200%,2257128,state,texas
2020,151 to 200%,242809,state,utah
2020,151 to 200%,37137,state,vermont
2020,151 to 200%,540409,state,virginia
2020,151 to 200%,485032,state,washington
2020,151 to 200%,156669,state,west virginia
2020,151 to 200%,390157,state,wisconsin
2020,151 to 200%,50768,state,wyoming
2020,50% or Less,201654,state,alabama
2020,50% or Less,24689,state,alaska
2020,50% or Less,292329,state,arizona
2020,50% or Less,137486,state,arkansas
2020,50% or Less,1109594,state,california
2020,50% or Less,144527,state,colorado
2020,50% or Less,107081,state,connecticut
2020,50% or Less,30471,state,delaware
2020,50% or Less,27187,state,district of columbia
2020,50% or Less,653519,state,florida
2020,50% or Less,406675,state,georgia
2020,50% or Less,36393,state,hawaii
2020,50% or Less,42717,state,idaho
2020,50% or Less,429471,state,illinois
2020,50% or Less,233059,state,indiana
2020,50% or Less,90623,state,iowa
2020,50% or Less,94091,state,kansas
2020,50% or Less,195390,state,kentucky
2020,50% or Less,244412,state,louisiana
2020,50% or Less,33931,state,maine
2020,50% or Less,149351,state,maryland
2020,50% or Less,186762,state,massachusetts
2020,50% or Less,369264,state,michigan
2020,50% or Less,101932,state,minnesota
2020,50% or Less,181680,state,mississippi
2020,50% or Less,204399,state,missouri
2020,50% or Less,34710,state,montana
2020,50% or Less,41234,state,nebraska
2020,50% or Less,113251,state,nevada
2020,50% or Less,22135,state,new hampshire
2020,50% or Less,256347,state,new jersey
2020,50% or Less,103565,state,new mexico
2020,50% or Less,812912,state,new york
2020,50% or Less,367076,state,north carolina
2020,50% or Less,23489,state,north dakota
2020,50% or Less,457350,state,ohio
2020,50% or Less,169496,state,oklahoma
2020,50% or Less,112497,state,oregon
2020,50% or Less,420528,state,pennsylvania
2020,50% or Less,27343,state,rhode island
2020,50% or Less,210180,state,south carolina
2020,50% or Less,33613,state,south dakota
2020,50% or Less,272193,state,tennessee
2020,50% or Less,1098480,state,texas
2020,50% or Less,55810,state,utah
2020,50% or Less,14500,state,vermont
2020,50% or Less,227408,state,virginia
2020,50% or Less,184744,state,washington
2020,50% or Less,80873,state,west virginia
2020,50% or Less,163314,state,wisconsin
2020,50% or Less,18330,state,wyoming
2020,51 to 100%,328587,state,alabama
2020,51 to 100%,28391,state,alaska
2020,51 to 100%,369491,state,arizona
2020,51 to 100%,230168,state,arkansas
2020,51 to 100%,1904059,state,california
2020,51 to 100%,186942,state,colorado
2020,51 to 100%,146394,state,connecticut
2020,51 to 100%,40488,state,delaware
2020,51 to 100%,23415,state,district of columbia
2020,51 to 100%,1095191,state,florida
2020,51 to 100%,651471,state,georgia
2020,51 to 100%,62860,state,hawaii
2020,51 to 100%,87891,state,idaho
2020,51 to 100%,609239,state,illinois
2020,51 to 100%,337443,state,indiana
2020,51 to 100%,157393,state,iowa
2020,51 to 100%,136984,state,kansas
2020,51 to 100%,320601,state,kentucky
2020,51 to 100%,354716,state,louisiana
2020,51 to 100%,62968,state,maine
2020,51 to 100%,219071,state,maryland
2020,51 to 100%,280520,state,massachusetts
2020,51 to 100%,562036,state,michigan
2020,51 to 100%,191414,state,minnesota
2020,51 to 100%,240412,state,mississippi
2020,51 to 100%,351526,state,missouri
2020,51 to 100%,60159,state,montana
2020,51 to 100%,82401,state,nebraska
2020,51 to 100%,158576,state,nevada
2020,51 to 100%,43232,state,new hampshire
2020,51 to 100%,414929,state,new jersey
2020,51 to 100%,163634,state,new mexico
2020,51 to 100%,1134771,state,new york
2020,51 to 100%,609864,state,north carolina
2020,51 to 100%,45383,state,north dakota
2020,51 to 100%,651025,state,ohio
2020,51 to 100%,282306,state,oklahoma
2020,51 to 100%,198277,state,oregon
2020,51 to 100%,645531,state,pennsylvania
2020,51 to 100%,49714,state,rhode island
2020,51 to 100%,303588,state,south carolina
2020,51 to 100%,45721,state,south dakota
2020,51 to 100%,412630,state,tennessee
2020,51 to 100%,1770049,state,texas
2020,51 to 100%,102870,state,utah
2020,51 to 100%,25012,state,vermont
2020,51 to 100%,322110,state,virginia
2020,51 to 100%,306660,state,washington
2020,51 to 100%,140296,state,west virginia
2020,51 to 100%,263936,state,wisconsin
2020,51 to 100%,22380,state,wyoming
2020,Over 200%,3084636,state,alabama
2020,Over 200%,486023,state,alaska
2020,Over 200%,5122421,state,arizona
2020,Over 200%,1848904,state,arkansas
2020,Over 200%,28121341,state,california
2020,Over 200%,4373141,state,colorado
2020,Over 200%,2779075,state,connecticut
2020,Over 200%,712695,state,delaware
2020,Over 200%,448604,state,district of columbia
2020,Over 200%,14129978,state,florida
2020,Over 200%,6969764,state,georgia
2020,Over 200%,1098080,state,hawaii
2020,Over 200%,1306136,state,idaho
2020,Over 200%,9366382,state,illinois
2020,Over 200%,4780571,state,indiana
2020,Over 200%,2324863,state,iowa
2020,Over 200%,2157657,state,kansas
2020,Over 200%,2938239,state,kentucky
2020,Over 200%,2756754,state,louisiana
2020,Over 200%,975256,state,maine
2020,Over 200%,4767668,state,maryland
2020,Over 200%,5437980,state,massachusetts
2020,Over 200%,7210643,state,michigan
2020,Over 200%,4491348,state,minnesota
2020,Over 200%,1693784,state,mississippi
2020,Over 200%,4313075,state,missouri
2020,Over 200%,733474,state,montana
2020,Over 200%,1470301,state,nebraska
2020,Over 200%,2204769,state,nevada
2020,Over 200%,1097564,state,new hampshire
2020,Over 200%,7064309,state,new jersey
2020,Over 200%,1272212,state,new mexico
2020,Over 200%,14330699,state,new york
2020,Over 200%,6974376,state,north carolina
2020,Over 200%,574001,state,north dakota
2020,Over 200%,8323609,state,ohio
2020,Over 200%,2521633,state,oklahoma
2020,Over 200%,3241103,state,oregon
2020,Over 200%,9449215,state,pennsylvania
2020,Over 200%,813079,state,rhode island
2020,Over 200%,3338553,state,south carolina
2020,Over 200%,642131,state,south dakota
2020,Over 200%,4643634,state,tennessee
2020,Over 200%,19390333,state,texas
2020,Over 200%,2562066,state,utah
2020,Over 200%,466702,state,vermont
2020,Over 200%,6336295,state,virginia
2020,Over 200%,6129251,state,washington
2020,Over 200%,1119331,state,west virginia
2020,Over 200%,4431777,state,wisconsin
2020,Over 200%,439319,state,wyoming
2021,101 to 150%,427759,state,alabama
2021,101 to 150%,62308,state,alaska
2021,101 to 150%,567045,state,arizona
2021,101 to 150%,284605,state,arkansas
2021,101 to 150%,2472511,state,california
2021,101 to 150%,280467,state,colorado
2021,101 to 150%,183963,state,connecticut
2021,101 to 150%,60756,state,delaware
2021,101 to 150%,22716,state,district of columbia
2021,101 to 150%,1641871,state,florida
2021,101 to 150%,756160,state,georgia
2021,101 to 150%,79996,state,hawaii
2021,101 to 150%,133169,state,idaho
2021,101 to 150%,798430,state,illinois
2021,101 to 150%,468110,state,indiana
2021,101 to 150%,202372,state,iowa
